Date,Equity,PortBalance,Return
5/30/2019,298762.5,398762.5,0.004218214
5/31/2019,292362.5,392362.5,-0.016049654
6/1/2019,292362.5,392362.5,0
6/2/2019,292362.5,392362.5,0
6/3/2019,293712.5,393712.5,0.003440696
6/4/2019,297462.5,397462.5,0.009524717
6/5/2019,302912.5,402912.5,0.013711985
6/6/2019,300512.5,400512.5,-0.005956628
6/7/2019,300512.5,400512.5,0
6/8/2019,300512.5,400512.5,0
6/9/2019,300512.5,400512.5,0
6/10/2019,304162.5,404162.5,0.009113324
6/11/2019,302887.5,402887.5,-0.003154672
6/12/2019,305062.5,405062.5,0.005398529
6/13/2019,305062.5,405062.5,0
6/14/2019,303762.5,403762.5,-0.003209381
6/15/2019,302812.5,402812.5,-0.002352868
6/16/2019,302812.5,402812.5,0
6/17/2019,302812.5,402812.5,0
6/18/2019,306562.5,406562.5,0.009309542
6/19/2019,309587.5,409587.5,0.00744043
6/20/2019,309087.5,409087.5,-0.00122074
6/21/2019,309237.5,409237.5,0.00036667
6/22/2019,309237.5,409237.5,0
6/23/2019,309237.5,409237.5,0
6/24/2019,309312.5,409312.5,0.000183268
6/25/2019,309312.5,409312.5,0
6/26/2019,309312.5,409312.5,0
6/27/2019,309312.5,409312.5,0
6/28/2019,309312.5,409312.5,0
6/29/2019,309312.5,409312.5,0
6/30/2019,309312.5,409312.5,0
7/1/2019,314387.5,414387.5,0.01239884
7/2/2019,317587.5,417587.5,0.007722241
7/3/2019,317587.5,417587.5,0
7/4/2019,317587.5,417587.5,0
7/5/2019,314237.5,414237.5,-0.008022271
7/6/2019,312687.5,412687.5,-0.003741815
7/7/2019,312687.5,412687.5,0
7/8/2019,312687.5,412687.5,0
7/9/2019,312687.5,412687.5,0
7/10/2019,312687.5,412687.5,0
7/11/2019,311487.5,411487.5,-0.002907769
7/12/2019,310462.5,410462.5,-0.002490963
7/13/2019,310462.5,410462.5,0
7/14/2019,310462.5,410462.5,0
7/15/2019,312362.5,412362.5,0.004628925
7/16/2019,312387.5,412387.5,6.06E-05
7/17/2019,311912.5,411912.5,-0.001151829
7/18/2019,313687.5,413687.5,0.004309168
7/19/2019,313687.5,413687.5,0
7/20/2019,313687.5,413687.5,0
7/21/2019,313687.5,413687.5,0
7/22/2019,313687.5,413687.5,0
7/23/2019,313687.5,413687.5,0
7/24/2019,313687.5,413687.5,0
7/25/2019,316037.5,416037.5,0.005680616
7/26/2019,315187.5,415187.5,-0.002043085
7/27/2019,315187.5,415187.5,0
7/28/2019,315187.5,415187.5,0
7/29/2019,314037.5,414037.5,-0.002769833
7/30/2019,315012.5,415012.5,0.002354859
7/31/2019,308512.5,408512.5,-0.015662179
8/1/2019,306287.5,406287.5,-0.00544659
8/2/2019,298587.5,398587.5,-0.018952097
8/3/2019,298587.5,398587.5,0
8/4/2019,298587.5,398587.5,0
8/5/2019,298587.5,398587.5,0
8/6/2019,298587.5,398587.5,0
8/7/2019,294187.5,394187.5,-0.011038981
8/8/2019,290787.5,390787.5,-0.008625337
8/9/2019,290787.5,390787.5,0
8/10/2019,290787.5,390787.5,0
8/11/2019,290787.5,390787.5,0
8/12/2019,290787.5,390787.5,0
8/13/2019,287737.5,387737.5,-0.007804753
8/14/2019,279537.5,379537.5,-0.021148328
8/15/2019,281037.5,381037.5,0.003952179
8/16/2019,285525,385525,0.011777056
8/17/2019,285525,385525,0
8/18/2019,285525,385525,0
8/19/2019,285525,385525,0
8/20/2019,291675,391675,0.015952273
8/21/2019,290400,390400,-0.00325525
8/22/2019,289650,389650,-0.001921107
8/23/2019,291150,391150,0.003849609
8/24/2019,291150,391150,0
8/25/2019,291150,391150,0
8/26/2019,292825,392825,0.004282245
8/27/2019,292625,392625,-0.000509133
8/28/2019,291775,391775,-0.002164916
8/29/2019,295525,395525,0.009571821
8/30/2019,298725,398725,0.008090513
8/31/2019,298725,398725,0
9/1/2019,298725,398725,0
9/2/2019,298725,398725,0
9/3/2019,299750,399750,0.002570694
9/4/2019,299750,399750,0
9/5/2019,303500,403500,0.009380863
9/6/2019,308675,408675,0.012825279
9/7/2019,308675,408675,0
9/8/2019,308675,408675,0
9/9/2019,308675,408675,0
9/10/2019,309725,409725,0.002569279
9/11/2019,309725,409725,0
9/12/2019,313275,413275,0.008664348
9/13/2019,312500,412500,-0.001875265
9/14/2019,312500,412500,0
9/15/2019,312500,412500,0
9/16/2019,312500,412500,0
9/17/2019,312300,412300,-0.000484848
9/18/2019,311400,411400,-0.002182877
9/19/2019,311400,411400,0
9/20/2019,307050,407050,-0.010573651
9/21/2019,307050,407050,0
9/22/2019,307050,407050,0
9/23/2019,307200,407200,0.000368505
9/24/2019,307450,407450,0.000613949
9/25/2019,310812.5,410812.5,0.008252546
9/26/2019,309312.5,409312.5,-0.003651301
9/27/2019,308287.5,408287.5,-0.002504199
9/28/2019,303687.5,403687.5,-0.011266571
9/29/2019,303687.5,403687.5,0
9/30/2019,302512.5,402512.5,-0.002910667
10/1/2019,297812.5,397812.5,-0.011676656
10/2/2019,299462.5,399462.5,0.004147683
10/3/2019,302650,402650,0.007979472
10/4/2019,306400,406400,0.009313299
10/5/2019,306400,406400,0
10/6/2019,306400,406400,0
10/7/2019,310050,410050,0.008981299
10/8/2019,311625,411625,0.003840995
10/9/2019,312787.5,412787.5,0.002824172
10/10/2019,316537.5,416537.5,0.009084577
10/11/2019,316537.5,416537.5,0
10/12/2019,316537.5,416537.5,0
10/13/2019,316537.5,416537.5,0
10/14/2019,322187.5,422187.5,0.013564205
10/15/2019,320687.5,420687.5,-0.003552924
10/16/2019,319987.5,419987.5,-0.001663943
10/17/2019,318687.5,418687.5,-0.00309533
10/18/2019,317537.5,417537.5,-0.002746679
10/19/2019,317537.5,417537.5,0
10/20/2019,317537.5,417537.5,0
10/21/2019,317162.5,417162.5,-0.000898123
10/22/2019,318212.5,418212.5,0.002517005
10/23/2019,319062.5,419062.5,0.00203246
10/24/2019,319062.5,419062.5,0
10/25/2019,319062.5,419062.5,0
10/26/2019,319062.5,419062.5,0
10/27/2019,319062.5,419062.5,0
10/28/2019,319062.5,419062.5,0
10/29/2019,321862.5,421862.5,0.006681581
10/30/2019,321562.5,421562.5,-0.000711132
10/31/2019,321562.5,421562.5,0
11/1/2019,321562.5,421562.5,0
11/2/2019,321562.5,421562.5,0
11/3/2019,321562.5,421562.5,0
11/4/2019,321562.5,421562.5,0
11/5/2019,324062.5,424062.5,0.005930319
11/6/2019,323862.5,423862.5,-0.000471629
11/7/2019,323862.5,423862.5,0
11/8/2019,324512.5,424512.5,0.001533516
11/9/2019,324512.5,424512.5,0
11/10/2019,324512.5,424512.5,0
11/11/2019,322512.5,422512.5,-0.004711286
11/12/2019,321062.5,421062.5,-0.003431851
11/13/2019,318212.5,418212.5,-0.006768591
11/14/2019,317437.5,417437.5,-0.001853125
11/15/2019,317437.5,417437.5,0
11/16/2019,317437.5,417437.5,0
11/17/2019,317437.5,417437.5,0
11/18/2019,321787.5,421787.5,0.010420722
11/19/2019,321362.5,421362.5,-0.001007616
11/20/2019,321687.5,421687.5,0.000771307
11/21/2019,321212.5,421212.5,-0.001126427
11/22/2019,321212.5,421212.5,0
11/23/2019,321212.5,421212.5,0
11/24/2019,321212.5,421212.5,0
11/25/2019,321212.5,421212.5,0
11/26/2019,328362.5,428362.5,0.016974805
11/27/2019,328362.5,428362.5,0
11/28/2019,328362.5,428362.5,0
11/29/2019,328362.5,428362.5,0
11/30/2019,328362.5,428362.5,0
12/1/2019,328362.5,428362.5,0
12/2/2019,328362.5,428362.5,0
12/3/2019,331100,431100,0.006390615
12/4/2019,334175,434175,0.007132916
12/5/2019,334025,434025,-0.000345483
12/6/2019,331175,431175,-0.006566442
12/7/2019,331175,431175,0
12/8/2019,331175,431175,0
12/9/2019,331175,431175,0
12/10/2019,331175,431175,0
12/11/2019,331300,431300,0.000289905
12/12/2019,331300,431300,0
12/13/2019,337050,437050,0.013331788
12/14/2019,337050,437050,0
12/15/2019,337050,437050,0
12/16/2019,334925,434925,-0.004862144
12/17/2019,334925,434925,0
12/18/2019,334625,434625,-0.000689774
12/19/2019,334275,434275,-0.000805292
12/20/2019,334275,434275,0
12/21/2019,334275,434275,0
12/22/2019,334275,434275,0
12/23/2019,335175,435175,0.00207242
12/24/2019,335450,435450,0.00063193
12/25/2019,335450,435450,0
12/26/2019,335800,435800,0.000803766
12/27/2019,335800,435800,0
12/28/2019,335800,435800,0
12/29/2019,335800,435800,0
12/30/2019,336400,436400,0.001376778
12/31/2019,336400,436400,0
1/1/2020,336400,436400,0
1/2/2020,341550,441550,0.0118011
1/3/2020,339900,439900,-0.003736836
1/4/2020,339900,439900,0
1/5/2020,339900,439900,0
1/6/2020,340375,440375,0.001079791
1/7/2020,339425,439425,-0.002157252
1/8/2020,338275,438275,-0.002617056
1/9/2020,338275,438275,0
1/10/2020,342125,442125,0.008784439
1/11/2020,345900,445900,0.008538309
1/12/2020,345900,445900,0
1/13/2020,346475,446475,0.001289527
1/14/2020,346825,446825,0.000783918
1/15/2020,345800,445800,-0.002293963
1/16/2020,342725,442725,-0.006897712
1/17/2020,342725,442725,0
1/18/2020,342725,442725,0
1/19/2020,342725,442725,0
1/20/2020,342725,442725,0
1/21/2020,342725,442725,0
1/22/2020,341575,441575,-0.002597549
1/23/2020,337925,437925,-0.008265867
1/24/2020,337025,437025,-0.002055146
1/25/2020,337025,437025,0
1/26/2020,337025,437025,0
1/27/2020,337025,437025,0
1/28/2020,337025,437025,0
1/29/2020,337025,437025,0
1/30/2020,333525,433525,-0.008008695
1/31/2020,332850,432850,-0.001557004
2/1/2020,332850,432850,0
2/2/2020,332850,432850,0
2/3/2020,332850,432850,0
2/4/2020,336600,436600,0.008663509
2/5/2020,336600,436600,0
2/6/2020,345075,445075,0.019411361
2/7/2020,345075,445075,0
2/8/2020,345075,445075,0
2/9/2020,345075,445075,0
2/10/2020,345525,445525,0.001011066
2/11/2020,345525,445525,0
2/12/2020,345525,445525,0
2/13/2020,349225,449225,0.008304809
2/14/2020,348300,448300,-0.002059102
2/15/2020,348300,448300,0
2/16/2020,348300,448300,0
2/17/2020,348300,448300,0
2/18/2020,348300,448300,0
2/19/2020,348300,448300,0
2/20/2020,348300,448300,0
2/21/2020,338750,438750,-0.021302699
2/22/2020,338750,438750,0
2/23/2020,338750,438750,0
2/24/2020,344275,444275,0.012592593
2/25/2020,349800,449800,0.012435991
2/26/2020,349800,449800,0
2/27/2020,325600,425600,-0.05380169
2/28/2020,332162.5,432162.5,0.015419408
2/29/2020,332162.5,432162.5,0
3/1/2020,332162.5,432162.5,0
3/2/2020,335912.5,435912.5,0.008677292
3/3/2020,338237.5,438237.5,0.005333639
3/4/2020,335362.5,435362.5,-0.00656037
3/5/2020,336862.5,436862.5,0.003445405
3/6/2020,337662.5,437662.5,0.00183124
3/7/2020,337662.5,437662.5,0
3/8/2020,337662.5,437662.5,0
3/9/2020,337662.5,437662.5,0
3/10/2020,341412.5,441412.5,0.008568246
3/11/2020,343637.5,443637.5,0.005040637
3/12/2020,345700,445700,0.004649066
3/13/2020,349450,449450,0.008413731
3/14/2020,349450,449450,0
3/15/2020,349450,449450,0
3/16/2020,335550,435550,-0.030926688
3/17/2020,342350,442350,0.015612444
3/18/2020,344450,444450,0.004747372
3/19/2020,348387.5,448387.5,0.008859264
3/20/2020,350012.5,450012.5,0.003624097
3/21/2020,350012.5,450012.5,0
3/22/2020,350012.5,450012.5,0
3/23/2020,351512.5,451512.5,0.003333241
3/24/2020,357800,457800,0.013925417
3/25/2020,360175,460175,0.005187855
3/26/2020,360175,460175,0
3/27/2020,353475,453475,-0.014559678
3/28/2020,353475,453475,0
3/29/2020,353475,453475,0
3/30/2020,353475,453475,0
3/31/2020,350700,450700,-0.006119411
4/1/2020,345350,445350,-0.011870424
4/2/2020,345350,445350,0
4/3/2020,344350,444350,-0.002245425
4/4/2020,346387.5,446387.5,0.004585349
4/5/2020,346387.5,446387.5,0
4/6/2020,350137.5,450137.5,0.008400773
4/7/2020,359062.5,459062.5,0.019827275
4/8/2020,359062.5,459062.5,0
4/9/2020,359062.5,459062.5,0
4/10/2020,359062.5,459062.5,0
4/11/2020,359062.5,459062.5,0
4/12/2020,359062.5,459062.5,0
4/13/2020,357637.5,457637.5,-0.003104152
4/14/2020,357637.5,457637.5,0
4/15/2020,344637.5,444637.5,-0.028406763
4/16/2020,345162.5,445162.5,0.001180737
4/17/2020,345162.5,445162.5,0
4/18/2020,345162.5,445162.5,0
4/19/2020,345162.5,445162.5,0
4/20/2020,344262.5,444262.5,-0.002021734
4/21/2020,351000,451000,0.015165583
4/22/2020,351000,451000,0
4/23/2020,354750,454750,0.008314856
4/24/2020,353975,453975,-0.001704233
4/25/2020,353975,453975,0
4/26/2020,353975,453975,0
4/27/2020,353975,453975,0
4/28/2020,359525,459525,0.012225343
4/29/2020,361425,461425,0.004134704
4/30/2020,361425,461425,0
5/1/2020,364400,464400,0.006447418
5/2/2020,368712.5,468712.5,0.009286176
5/3/2020,368712.5,468712.5,0
5/4/2020,368712.5,468712.5,0
5/5/2020,368712.5,468712.5,0
5/6/2020,365062.5,465062.5,-0.00778729
5/7/2020,362512.5,462512.5,-0.005483134
5/8/2020,366262.5,466262.5,0.008107889
5/9/2020,366262.5,466262.5,0
5/10/2020,366262.5,466262.5,0
5/11/2020,368137.5,468137.5,0.00402134
5/12/2020,366762.5,466762.5,-0.002937171
5/13/2020,366762.5,466762.5,0
5/14/2020,366762.5,466762.5,0
5/15/2020,366762.5,466762.5,0
5/16/2020,366762.5,466762.5,0
5/17/2020,366762.5,466762.5,0
5/18/2020,375937.5,475937.5,0.019656678
5/19/2020,386712.5,486712.5,0.022639527
5/20/2020,387487.5,487487.5,0.001592316
5/21/2020,386987.5,486987.5,-0.001025667
5/22/2020,386537.5,486537.5,-0.000924048
5/23/2020,386537.5,486537.5,0
5/24/2020,386537.5,486537.5,0
5/25/2020,386537.5,486537.5,0
5/26/2020,386537.5,486537.5,0
5/27/2020,379887.5,479887.5,-0.013668011
5/28/2020,379887.5,479887.5,0
5/29/2020,381387.5,481387.5,0.003125733
5/30/2020,382362.5,482362.5,0.002025395
5/31/2020,382362.5,482362.5,0
6/1/2020,382362.5,482362.5,0
6/2/2020,382362.5,482362.5,0
6/3/2020,387587.5,487587.5,0.010832102
6/4/2020,394687.5,494687.5,0.014561489
6/5/2020,394812.5,494812.5,0.000252685
6/6/2020,394812.5,494812.5,0
6/7/2020,394812.5,494812.5,0
6/8/2020,394812.5,494812.5,0
6/9/2020,393062.5,493062.5,-0.003536693
6/10/2020,392537.5,492537.5,-0.001064774
6/11/2020,392537.5,492537.5,0
6/12/2020,392537.5,492537.5,0
6/13/2020,392537.5,492537.5,0
6/14/2020,392537.5,492537.5,0
6/15/2020,386887.5,486887.5,-0.011471208
6/16/2020,386887.5,486887.5,0
6/17/2020,386887.5,486887.5,0
6/18/2020,388137.5,488137.5,0.002567328
6/19/2020,381337.5,481337.5,-0.013930501
6/20/2020,381337.5,481337.5,0
6/21/2020,381337.5,481337.5,0
6/22/2020,380912.5,480912.5,-0.000882956
6/23/2020,380912.5,480912.5,0
6/24/2020,370362.5,470362.5,-0.021937463
6/25/2020,373175,473175,0.005979431
6/26/2020,375225,475225,0.004332435
6/27/2020,375225,475225,0
6/28/2020,375225,475225,0
6/29/2020,376175,476175,0.001999053
6/30/2020,380425,480425,0.00892529
7/1/2020,380425,480425,0
7/2/2020,375800,475800,-0.009626893
7/3/2020,375800,475800,0
7/4/2020,375800,475800,0
7/5/2020,375800,475800,0
7/6/2020,375800,475800,0
7/7/2020,375800,475800,0
7/8/2020,375700,475700,-0.000210172
7/9/2020,377200,477200,0.003153248
7/10/2020,378450,478450,0.002619447
7/11/2020,378450,478450,0
7/12/2020,378450,478450,0
7/13/2020,383325,483325,0.010189152
7/14/2020,381875,481875,-0.003000052
7/15/2020,381875,481875,0
7/16/2020,381875,481875,0
7/17/2020,380500,480500,-0.002853437
7/18/2020,380500,480500,0
7/19/2020,380500,480500,0
7/20/2020,380500,480500,0
7/21/2020,380500,480500,0
7/22/2020,379050,479050,-0.00301769
7/23/2020,378400,478400,-0.001356852
7/24/2020,378400,478400,0
7/25/2020,378400,478400,0
7/26/2020,378400,478400,0
7/27/2020,378400,478400,0
7/28/2020,378400,478400,0
7/29/2020,378400,478400,0
7/30/2020,373300,473300,-0.010660535
7/31/2020,369300,469300,-0.008451299
8/1/2020,369300,469300,0
8/2/2020,369300,469300,0
8/3/2020,369300,469300,0
8/4/2020,369300,469300,0
8/5/2020,369300,469300,0
8/6/2020,374250,474250,0.010547624
8/7/2020,371500,471500,-0.005798629
8/8/2020,371500,471500,0
8/9/2020,371500,471500,0
8/10/2020,371500,471500,0
8/11/2020,367000,467000,-0.009544008
8/12/2020,367000,467000,0
8/13/2020,367000,467000,0
8/14/2020,363550,463550,-0.00738758
8/15/2020,363550,463550,0
8/16/2020,363550,463550,0
8/17/2020,363550,463550,0
8/18/2020,363550,463550,0
8/19/2020,362675,462675,-0.001887607
8/20/2020,357275,457275,-0.01167126
8/21/2020,354575,454575,-0.005904543
8/22/2020,354575,454575,0
8/23/2020,354575,454575,0
8/24/2020,354575,454575,0
8/25/2020,357475,457475,0.006379585
8/26/2020,356075,456075,-0.003060277
8/27/2020,356075,456075,0
8/28/2020,356075,456075,0
8/29/2020,356075,456075,0
8/30/2020,356075,456075,0
8/31/2020,357125,457125,0.002302253
9/1/2020,356750,456750,-0.000820345
9/2/2020,360525,460525,0.008264915
9/3/2020,364300,464300,0.008197166
9/4/2020,368000,468000,0.007968986
9/5/2020,368000,468000,0
9/6/2020,368000,468000,0
9/7/2020,368000,468000,0
9/8/2020,368000,468000,0
9/9/2020,368000,468000,0
9/10/2020,371700,471700,0.007905983
9/11/2020,371750,471750,0.000106
9/12/2020,364050,464050,-0.016322205
9/13/2020,364050,464050,0
9/14/2020,356775,456775,-0.01567719
9/15/2020,359675,459675,0.006348859
9/16/2020,358725,458725,-0.002066678
9/17/2020,357975,457975,-0.001634966
9/18/2020,357975,457975,0
9/19/2020,357975,457975,0
9/20/2020,357975,457975,0
9/21/2020,357975,457975,0
9/22/2020,357975,457975,0
9/23/2020,355825,455825,-0.004694579
9/24/2020,359737.5,459737.5,0.008583338
9/25/2020,363487.5,463487.5,0.008156829
9/26/2020,363487.5,463487.5,0
9/27/2020,363487.5,463487.5,0
9/28/2020,363487.5,463487.5,0
9/29/2020,372337.5,472337.5,0.019094366
9/30/2020,370237.5,470237.5,-0.004445973
10/1/2020,370237.5,470237.5,0
10/2/2020,363237.5,463237.5,-0.014886095
10/3/2020,362137.5,462137.5,-0.002374592
10/4/2020,362137.5,462137.5,0
10/5/2020,362137.5,462137.5,0
10/6/2020,365887.5,465887.5,0.008114468
10/7/2020,365287.5,465287.5,-0.001287865
10/8/2020,369037.5,469037.5,0.008059533
10/9/2020,374612.5,474612.5,0.011886043
10/10/2020,374612.5,474612.5,0
10/11/2020,374612.5,474612.5,0
10/12/2020,369437.5,469437.5,-0.010903632
10/13/2020,369437.5,469437.5,0
10/14/2020,369437.5,469437.5,0
10/15/2020,369437.5,469437.5,0
10/16/2020,369437.5,469437.5,0
10/17/2020,369437.5,469437.5,0
10/18/2020,369437.5,469437.5,0
10/19/2020,364237.5,464237.5,-0.011077087
10/20/2020,366512.5,466512.5,0.004900509
10/21/2020,370162.5,470162.5,0.007824013
10/22/2020,369887.5,469887.5,-0.000584904
10/23/2020,369887.5,469887.5,0
10/24/2020,369887.5,469887.5,0
10/25/2020,369887.5,469887.5,0
10/26/2020,368637.5,468637.5,-0.002660211
10/27/2020,371862.5,471862.5,0.006881652
10/28/2020,371862.5,471862.5,0
10/29/2020,375612.5,475612.5,0.00794723
10/30/2020,375462.5,475462.5,-0.000315383
10/31/2020,375462.5,475462.5,0
11/1/2020,375462.5,475462.5,0
11/2/2020,375462.5,475462.5,0
11/3/2020,379212.5,479212.5,0.007887057
11/4/2020,390987.5,490987.5,0.024571563
11/5/2020,390712.5,490712.5,-0.000560096
11/6/2020,385462.5,485462.5,-0.010698729
11/7/2020,385462.5,485462.5,0
11/8/2020,385462.5,485462.5,0
11/9/2020,374662.5,474662.5,-0.022246826
11/10/2020,362362.5,462362.5,-0.025913149
11/11/2020,362362.5,462362.5,0
11/12/2020,363862.5,463862.5,0.003244208
11/13/2020,363400,463400,-0.000997063
11/14/2020,363400,463400,0
11/15/2020,363400,463400,0
11/16/2020,368150,468150,0.010250324
11/17/2020,370575,470575,0.005179964
11/18/2020,367825,467825,-0.005843914
11/19/2020,370912.5,470912.5,0.00659969
11/20/2020,370912.5,470912.5,0
11/21/2020,370912.5,470912.5,0
11/22/2020,370912.5,470912.5,0
11/23/2020,370912.5,470912.5,0
11/24/2020,374662.5,474662.5,0.007963263
11/25/2020,379762.5,479762.5,0.010744476
11/26/2020,380187.5,480187.5,0.000885855
11/27/2020,380187.5,480187.5,0
11/28/2020,380187.5,480187.5,0
11/29/2020,380187.5,480187.5,0
11/30/2020,380187.5,480187.5,0
12/1/2020,380187.5,480187.5,0
12/2/2020,377537.5,477537.5,-0.005518678
12/3/2020,377537.5,477537.5,0
12/4/2020,377537.5,477537.5,0
12/5/2020,377537.5,477537.5,0
12/6/2020,377537.5,477537.5,0
12/7/2020,377537.5,477537.5,0
12/8/2020,378487.5,478487.5,0.001989373
12/9/2020,372987.5,472987.5,-0.011494553
12/10/2020,374487.5,474487.5,0.003171331
12/11/2020,374675,474675,0.000395163
12/12/2020,374675,474675,0
12/13/2020,374675,474675,0
12/14/2020,372825,472825,-0.003897403
12/15/2020,372475,472475,-0.000740232
12/16/2020,378175,478175,0.01206413
12/17/2020,376750,476750,-0.002980081
12/18/2020,374450,474450,-0.004824331
12/19/2020,374450,474450,0
12/20/2020,374450,474450,0
12/21/2020,376512.5,476512.5,0.004347139
12/22/2020,378112.5,478112.5,0.003357729
12/23/2020,378112.5,478112.5,0
12/24/2020,379262.5,479262.5,0.002405292
12/25/2020,379262.5,479262.5,0
12/26/2020,379262.5,479262.5,0
12/27/2020,379262.5,479262.5,0
12/28/2020,379262.5,479262.5,0
12/29/2020,379262.5,479262.5,0
12/30/2020,378812.5,478812.5,-0.000938943
12/31/2020,377312.5,477312.5,-0.00313275
1/1/2021,375737.5,475737.5,-0.003299725
1/2/2021,375737.5,475737.5,0
1/3/2021,375737.5,475737.5,0
1/4/2021,377237.5,477237.5,0.003152999
1/5/2021,379225,479225,0.004164593
1/6/2021,382975,482975,0.007825134
1/7/2021,386400,486400,0.007091464
1/8/2021,384075,484075,-0.004780016
1/9/2021,384075,484075,0
1/10/2021,384075,484075,0
1/11/2021,384075,484075,0
1/12/2021,384075,484075,0
1/13/2021,384075,484075,0
1/14/2021,384075,484075,0
1/15/2021,381775,481775,-0.00475133
1/16/2021,381775,481775,0
1/17/2021,381775,481775,0
1/18/2021,381775,481775,0
1/19/2021,378575,478575,-0.006642105
1/20/2021,382325,482325,0.007835762
1/21/2021,387400,487400,0.010521951
1/22/2021,388550,488550,0.002359458
1/23/2021,388550,488550,0
1/24/2021,388550,488550,0
1/25/2021,388550,488550,0
1/26/2021,384325,484325,-0.00864804
1/27/2021,386700,486700,0.004903732
1/28/2021,390037.5,490037.5,0.006857407
1/29/2021,380687.5,480687.5,-0.019080172
1/30/2021,380687.5,480687.5,0
1/31/2021,380687.5,480687.5,0
2/1/2021,379062.5,479062.5,-0.003380575
2/2/2021,384037.5,484037.5,0.010384866
2/3/2021,392437.5,492437.5,0.017354027
2/4/2021,390112.5,490112.5,-0.004721411
2/5/2021,393862.5,493862.5,0.007651305
2/6/2021,393862.5,493862.5,0
2/7/2021,393862.5,493862.5,0
2/8/2021,393862.5,493862.5,0
2/9/2021,399262.5,499262.5,0.010934218
2/10/2021,399437.5,499437.5,0.000350517
2/11/2021,399437.5,499437.5,0
2/12/2021,399437.5,499437.5,0
2/13/2021,399437.5,499437.5,0
2/14/2021,399437.5,499437.5,0
2/15/2021,399437.5,499437.5,0
2/16/2021,396387.5,496387.5,-0.00610687
2/17/2021,397887.5,497887.5,0.003021833
2/18/2021,398400,498400,0.001029349
2/19/2021,398400,498400,0
2/20/2021,398400,498400,0
2/21/2021,398400,498400,0
2/22/2021,390350,490350,-0.016151685
2/23/2021,385850,485850,-0.009177118
2/24/2021,385850,485850,0
2/25/2021,387900,487900,0.004219409
2/26/2021,391062.5,491062.5,0.006481861
2/27/2021,391062.5,491062.5,0
2/28/2021,391062.5,491062.5,0
3/1/2021,394812.5,494812.5,0.007636502
3/2/2021,396112.5,496112.5,0.002627258
3/3/2021,397612.5,497612.5,0.003023508
3/4/2021,398525,498525,0.001833756
3/5/2021,398525,498525,0
3/6/2021,398525,498525,0
3/7/2021,398525,498525,0
3/8/2021,402275,502275,0.00752219
3/9/2021,404850,504850,0.005126674
3/10/2021,404850,504850,0
3/11/2021,404850,504850,0
3/12/2021,403625,503625,-0.002426463
3/13/2021,403625,503625,0
3/14/2021,403625,503625,0
3/15/2021,403625,503625,0
3/16/2021,403625,503625,0
3/17/2021,403625,503625,0
3/18/2021,405125,505125,0.002978407
3/19/2021,407850,507850,0.005394704
3/20/2021,407850,507850,0
3/21/2021,407850,507850,0
3/22/2021,407850,507850,0
3/23/2021,411400,511400,0.006990253
3/24/2021,413587.5,513587.5,0.004277474
3/25/2021,403512.5,503512.5,-0.01961691
3/26/2021,407262.5,507262.5,0.00744768
3/27/2021,407262.5,507262.5,0
3/28/2021,407262.5,507262.5,0
3/29/2021,413537.5,513537.5,0.012370321
3/30/2021,412662.5,512662.5,-0.001703868
3/31/2021,416412.5,516412.5,0.007314754
4/1/2021,416412.5,516412.5,0
4/2/2021,416412.5,516412.5,0
4/3/2021,416412.5,516412.5,0
4/4/2021,416412.5,516412.5,0
4/5/2021,428787.5,528787.5,0.023963401
4/6/2021,428537.5,528537.5,-0.00047278
4/7/2021,428537.5,528537.5,0
4/8/2021,428537.5,528537.5,0
4/9/2021,428787.5,528787.5,0.000473003
4/10/2021,425937.5,525937.5,-0.005389689
4/11/2021,425937.5,525937.5,0
4/12/2021,425937.5,525937.5,0
4/13/2021,425937.5,525937.5,0
4/14/2021,425937.5,525937.5,0
4/15/2021,425937.5,525937.5,0
4/16/2021,429962.5,529962.5,0.007653001
4/17/2021,433562.5,533562.5,0.006792933
4/18/2021,433562.5,533562.5,0
4/19/2021,433562.5,533562.5,0
4/20/2021,433562.5,533562.5,0
4/21/2021,433562.5,533562.5,0
4/22/2021,436512.5,536512.5,0.005528874
4/23/2021,435412.5,535412.5,-0.002050278
4/24/2021,439162.5,539162.5,0.007003946
4/25/2021,439162.5,539162.5,0
4/26/2021,442462.5,542462.5,0.006120604
4/27/2021,442462.5,542462.5,0
4/28/2021,441737.5,541737.5,-0.001336498
4/29/2021,439987.5,539987.5,-0.003230347
4/30/2021,439987.5,539987.5,0
5/1/2021,439987.5,539987.5,0
5/2/2021,439987.5,539987.5,0
5/3/2021,439987.5,539987.5,0
5/4/2021,431287.5,531287.5,-0.016111484
5/5/2021,428862.5,528862.5,-0.004564384
5/6/2021,423062.5,523062.5,-0.010966934
5/7/2021,418287.5,518287.5,-0.009128928
5/8/2021,418287.5,518287.5,0
5/9/2021,418287.5,518287.5,0
5/10/2021,418237.5,518237.5,-9.65E-05
5/11/2021,423237.5,523237.5,0.009648086
5/12/2021,423237.5,523237.5,0
5/13/2021,423237.5,523237.5,0
5/14/2021,426987.5,526987.5,0.007166918
5/15/2021,426987.5,526987.5,0
5/16/2021,426987.5,526987.5,0
5/17/2021,430062.5,530062.5,0.005835053
5/18/2021,428512.5,528512.5,-0.002924183
5/19/2021,428512.5,528512.5,0
5/20/2021,428512.5,528512.5,0
